name;Producto;ID Producto;Unidad de Medida;peso;Valor (Balboas)
Guatemala;Lociones  para después del afeitado a  base  de  alcoholes desnaturalizados (tipo Bay Rum, Menticol y similares).;3307.10.21.00.00;KB;875;2475
Guatemala;Velas, cirios y  artículos  similares, excepto  para  cumpleaños.;3406.00.90.00.00;KB;1777;6213
Guatemala;Tubos rígidos de polímeros de etileno con diámetro hasta 4 pulgadas, excepto para  sistema de regadío.;3917.21.20.00.00;KB;10616;23156
Guatemala;Accesorios  de  tubería, (por  ejemplo:  juntas, codos, empalmes (racores)), de plástico.;3917.40.00.00.00;KB;8212;18113
Guatemala;Placas,  láminas,  hojas, cintas, tiras y demás formas planas autoadhesivas,  excepto  de  polipropileno en rollos.;3919.90.90.00.00;KB;4339;19437
Guatemala;"Cueros y pieles curtidos  o  (<<crust>>)  de  bovino, enteros,  depilados, de semicurtición  mineral  al  cromo húmedo (<<wet  blue>>), con  una  superficie  por  unidad inferior o  unidad  inferior  o  igual  a  2.6 m2 (28 pies  cuadrados),  excepto  en plena flor  sin  dividir; divididos con la flor.";4104.19.11.00.00;KB;79253;110275
Guatemala;Los  demás papeles o cartones, incluidos los desperdicios y desechos sin clasificar.;4707.90.00.00.00;KB;532733;47902
Guatemala;Los  demás  papeles  y  cartones  para  caras (cubiertas), («kraftliner»), excepto crudos.;4804.19.00.00.00;KB;1471566;855565
Guatemala;Los  demás  papeles  y  cartones kraft, de peso superior o igual a 225 g/m², sin estucar ni recubrir.;4804.59.00.00.00;KB;9794469;5517374
Guatemala;Papel higiénico de pasta de papel.;4818.10.00.00.00;KB;157240;270536
Guatemala;Papel toalla.;4818.20.20.00.00;KB;107;210
Guatemala;Cajas de papel o cartón corrugados.;4819.10.00.00.00;KB;962;1164
Guatemala;Cajas y cartonajes plegables de  papel  o  cartón sin corrugar, excepto cartonajes destinados  a  ensamblarse en envases para bebidas.;4819.20.90.00.90;KB;10974;17086
Guatemala;Envases de pulpa moldeada para portar o envasar huevos, de pasta de papel.;4823.70.10.00.10;KB;16874;20790
Guatemala;Las  demás  manufacturas de cemento, hormigón o piedra artificial, incluso armadas.;6810.99.00.00.00;KB;9093;12630
Guatemala;Desperdicios y desechos, de fundición, de hierro o acero.;7204.10.00.00.00;KB;4030000;812450
Guatemala;"Las demás construcciones  y  sus partes  de fundición, hierro o acero, excepto las construcciones prefabricadas de la partida 94.06; chapas, barras, perfiles, tubos y similares de fundición, hierro o acero, preparados para la construcción.";7308.90.90.00.00;KB;106973;235449
Guatemala;Las demás  partes  o  elementos preparados para  la construcción, de aluminio.;7610.90.99.00.00;KB;4288;6860
Guatemala;Sillas y asientos  de  materiales  plásticos  artificiales para niños.;9401.80.10.00.00;KB;4011;13799
Guayana Francesa;Melaza de caña, excepto comestible.;1703.10.90.00.00;KB;1995314;122991
Guayana Francesa;Aceites lubricantes de los tipos producidos nacionalmente.;2710.19.93.00.00;KB;61148;120730
Guyana;Otras  preparaciones  y  conservas  de  carne,  despojos o   sangre, de aves de la especie Gallus domesticus, excepto muslos y piernas.;1602.32.90.00.90;KB;9222;42190
Guyana;Cemento portland, excepto cemento blanco.;2523.29.00.00.00;KB;5355000;349574
Guyana;Los demás, productos químicos y preparaciones  de  la industria química o de  las industrias conexas (incluidas las mezclas de productos  naturales), no  expresados ni comprendidos en otra parte.;3824.99.99.00.90;KB;576000;864000
Guyana;Envases de pulpa moldeada para portar o envasar huevos, de pasta de papel.;4823.70.10.00.10;KB;3275;5226
Guyana;Latas o botes  para  cerrar por soldadura  o  rebordeado de  capacidad inferior a 50 l, excepto para aerosol.;7310.21.90.00.00;KB;4759;15106
Guyana;Exhibidores de mercancías, plásticos que descansen en el suelo.;9403.70.11.00.00;KB;172;4108
Haití;Huevos de la especie  Gallus domesticus, con cáscara (cascarón), frescos, fecundados para incubación.;0407.11.00.00.00;KB;43763;180240
Haití;Otras especies.;0910.99.90.00.00;KB;3000;16800
Haití;Condimentos y sazonadores compuestos, excepto para la fabricación de embutidos.;2103.90.39.00.00;KB;8131;34151
Haití;Aceites lubricantes de los tipos producidos nacionalmente.;2710.19.93.00.00;KB;104048;177702
Haití;Las demás mezclas de sustancias odoríferas y mezclas (incluidas las disoluciones alcohólicas), a base de una o varias de estas sustancias, de los tipos utilizados en las industrias alimentarias.;3302.10.99.00.00;KB;1076;2065
Haití;Los demás aditivos preparados  para  cemento, morteros u hormigones.;3824.40.90.00.00;KB;115711;112490
Honduras;Animales  vivos  de la especie bovina, reproductores de  raza pura domésticos.;0102.21.00.00.00;CU;11987;19000
Honduras;Animales vivos de la especie bovina domésticos, excepto reproductores de raza pura.;0102.29.00.00.00;CU;3942;10800
Honduras;Los demás moluscos, incluidos la harina, polvo y <<pellets>> de moluscos, aptos  para  la  alimentación humana, secos, salados o en salmuera, excepto ahumados.;0307.99.90.00.00;KB;244;1192
Honduras;Leche y nata (crema), sin adición de azúcar ni otro edulcorante, evaporadas, con un  contenido  de  materias grasas, superior a 1.5% en peso, excepto de cabra.;0402.91.92.00.00;KB;207304;415634
Honduras;Leche condensada.;0402.99.93.00.00;KB;54423;154300
Honduras;"Los demás productos  de origen  animal  no expresados ni comprendidos   en  otra  parte;  animales  muertos  de los  capítulos 1 o 3, impropios   para la  alimentación humana, excepto cochinilla, huevos, embriones, crin y las esponjas naturales.";0511.99.90.00.00;KB;14701;240349
Honduras;Grasas de aves, excepto las de las partidas 02.09 o 15.03.;1501.90.00.00.00;KB;515822;407496
Honduras;Otras  preparaciones  y  conservas  de  carne,  despojos o   sangre, de aves de la especie Gallus domesticus, excepto muslos y piernas.;1602.32.90.00.90;KB;163650;1018766
Honduras;Salmones enteros o en trozos, envasados herméticamente o al vacio.;1604.11.00.00.10;KB;21470;301397
Honduras;Lomos de atún, cocidos, congelados, enteros o en trozos, excepto picado.;1604.14.10.00.00;KB;2177;21722
Honduras;Preparaciones  y  conservas  de  salmón, envasados herméticamente o al vacío.;1604.20.93.00.00;KB;380;4079
Honduras;Kétchup, incluso con picante.;2103.20.10.00.00;KB;879;1522
Honduras;Mayonesa, incluso compuesta.;2103.90.21.00.00;KB;25793;48676
Honduras;Ron.;2208.40.10.00.00;LT;52343;172363
Honduras;Vinagre y sucedáneos del vinagre  obtenidos  a  partir del  ácido acético.;2209.00.00.00.00;KB;30330;19050
Honduras;"Harina,  polvo y <<pellets>>, de carne o de despojos; chicharrones.";2301.10.00.00.00;KB;1951773;1399050
Honduras;Las demás preparaciones de los utilizados para la alimentación de los animales.;2309.90.99.00.00;KB;321068;240800
Honduras;Tabaco sin desvenar o desnervar, excepto  tabaco Virginia, Burley y Turco (oriental).;2401.10.90.00.00;KB;109380;810525
Honduras;Sal de mesa o cocina, excepto en envases inferiores o igual a 3 kg.;2501.00.30.00.90;KB;19385;2520
Honduras;Los demás medicamentos, (excepto los  productos de las partidas 30.02,  30.05 o 30.06) constituidos por productos  mezclados o sin mezclar, preparados para usos terapéuticos o profilácticos, dosificados  o  acondicionados para la venta al por menor.;3004.90.99.00.00;KB;1289;172567
Honduras;"Pinturas a base de polímeros sintéticos o naturales modificados, dispersos o disueltos en  un medio  no acuoso; excepto a base de poliésteres, polímeros acrílicos o vinílicos, excepto en aerosol y para serigrafía.";3208.90.19.00.90;KB;625;4310
Honduras;"Barnices a base de polímeros sintéticos  o  naturales modificados, dispersos o disueltos en un  medio  no acuoso; excepto a base de poliésteres, polímeros, acrílicos o vinílicos para cuero, para  instalaciones  eléctricas, para  artistas y  para el recubrimiento interior de envases de alimentos.";3208.90.29.00.90;KB;19883;76060
Honduras;Pinturas a base de polímeros acrílicos o vinílicos, excepto para serigrafía.;3209.10.19.00.00;KB;26176;31172
Honduras;Pigmentos (incluidos el polvo y escamillas  metálicas), dispersos en medios no acuosos, líquidos o en  pasta, de los tipos utilizados para la fabricación de pinturas, excepto de aluminio.;3212.90.19.00.00;KB;622;797
Honduras;Tintas de imprimir negras, excepto para máquinas codificadoras.;3215.11.90.00.00;KB;1638;13316
Honduras;Las demás tintas de imprimir, excepto negras  y  para máquinas codificadoras.;3215.19.90.00.00;KB;9523;63565
Honduras;Productos   de   cualquier   clase  utilizados como  colas  o  adhesivos, acondicionados para la venta al por menor como colas o adhesivos, de peso neto inferior o igual a 1 kg. ;3506.10.00.00.00;KB;132;375
Honduras;Insecticidas para uso agropecuario.;3808.91.10.00.00;KB;3072;52500
Honduras;Insecticidas, excepto para uso agropecuario, en espirales   o mechitas, papel  matamosca  y  papel  impregnado  en  insecticidas.;3808.91.99.00.00;KB;351;5618
Honduras;Aceites ácidos para la preparación de alimentos animales.;3823.19.10.00.00;KB;23500;4180
Honduras;Los demás aditivos preparados  para  cemento, morteros u hormigones.;3824.40.90.00.00;KB;693454;761305
Honduras;Desechos, desperdicios y recortes de polímeros de etileno.;3915.10.00.00.00;KB;32000;800
Honduras;Desechos, desperdicios y recortes de plástico, excepto de  etileno, estireno y cloruro de vinilo.;3915.90.00.00.00;KB;110381;67957
Honduras;Tubos rígidos de polímeros de etileno con diámetro hasta 4 pulgadas, excepto para  sistema de regadío.;3917.21.20.00.00;KB;20071;30909
Honduras;Los demás tubos rígidos de polímeros de cloruro de vinilo.;3917.23.90.00.00;KB;319;600
Honduras;Accesorios  de  tubería, (por  ejemplo:  juntas, codos, empalmes (racores)), de plástico.;3917.40.00.00.00;KB;189;797
Honduras;Preformas de PET.;3923.30.60.00.00;KB;2629;6099
Honduras;Las  demás manufacturas de plástico de las  demás materias de las partidas 39.01 a  39.14.;3926.90.99.00.90;KB;708;2027
Honduras;Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, de  pino (Pinus spp.), de espesor superior a  6 mm, excepto con marcadas  señales de uso, incluso cepillada o lijada.;4407.11.90.00.00;KB;3391;780
Honduras;Tableros  de fibra de densidad media (llamados <<MDF>>), de  espesor inferior o igual a 5 mm, sin  trabajo mecánico ni recubrimiento de  superficie  con  densidad  superior  a  0.35  g/cm³, sin exceder de 0.8 g/cm³.;4411.12.12.00.00;KB;9719;13411
Honduras;Puertas y sus marcos, contramarcos y umbrales de madera.;4418.20.00.00.00;KB;9397;26563
Honduras;Los  demás papeles o cartones, incluidos los desperdicios y desechos sin clasificar.;4707.90.00.00.00;KB;40363;7785
Honduras;Papel higiénico de pasta de papel.;4818.10.00.00.00;KB;227273;388046
Honduras;Envases de pulpa moldeada para portar o envasar huevos, de pasta de papel.;4823.70.10.00.10;KB;30066;31175
Honduras;"Las demás construcciones  y  sus partes  de fundición, hierro o acero, excepto las construcciones prefabricadas de la partida 94.06; chapas, barras, perfiles, tubos y similares de fundición, hierro o acero, preparados para la construcción.";7308.90.90.00.00;KB;42987;90738
Hong Kong;Los demás cortes (trozos), sin deshuesar, de carne de animales de la especie bovina, congelada.;0202.30.00.00.90;KB;76161;417695
Hong Kong;Las demás carnes de  animales  de  la  especie porcina,  congeladas.;0203.29.00.00.00;KB;1634;7320
Hong Kong;Despojos comestibles  de  animales de  la  especie  bovina, frescos o refrigerados.;0206.10.00.00.00;KB;855725;1630296
Hong Kong;Despojos comestibles de animales de la especie bovina congelados, excepto arrachera.;0206.29.00.00.90;KB;121824;217435
Hong Kong;"Productos de pescado  o  de  crustáceos, moluscos  o demás invertebrados acuáticos; animales  muertos  del capítulo 3 impropios para la alimentación humana, excepto escamas y sus desperdicios.";0511.91.90.00.00;KB;1094;16954
Hong Kong;Café oro, sin tostar y sin descafeinar.;0901.11.30.00.00;KB;300;1392
Hong Kong;Café tostado, descafeinado.;0901.22.00.00.00;KB;4545;292643
Hong Kong;Desperdicios y desechos, de aluminio.;7602.00.00.00.00;KB;20412;15750
India;Minerales de cobre y sus concentrados.;2603.00.00.00.00;KB;29440000;43831647
India;"Cueros y pieles curtidos  o  (<<crust>>)  de  bovino, enteros,  depilados, de semicurtición  mineral  al  cromo húmedo (<<wet  blue>>), con  una  superficie  por  unidad inferior o  unidad  inferior  o  igual  a  2.6 m2 (28 pies  cuadrados),  excepto  en plena flor  sin  dividir; divididos con la flor.";4104.19.11.00.00;KB;66667;88846
India;Teca en bruto, incluso descortezadas, desalburadas o escuadradas. ;4403.49.00.00.10;KB;227249020;29711502
India;Las demás maderas, incluso descortezadas, desalburadas o escuadradas  de  las  maderas  tropicales  citadas  en la  nota de subpartida 2 de este capítulo.;4403.49.00.00.90;KB;7016000;1336500
India;Las demás maderas aserradas o desbastadas longitudinalmente, cortadas  o  desenrolladas, incluso  cepilladas, lijadas  o  unidas  por  los  extremos, de  espesor  superior a  6 mm.;4407.99.00.00.00;KB;1260000;44100
India;Desperdicios y desechos de papel o  cartón  kraft  crudo o papel o cartón corrugados.;4707.10.00.00.00;KB;482819;40538
India;Los  demás papeles o cartones, incluidos los desperdicios y desechos sin clasificar.;4707.90.00.00.00;KB;1034127;88472
India;Desperdicios y desechos, de fundición, de hierro o acero.;7204.10.00.00.00;KB;5204000;805950
India;Desperdicios y desechos, de cobre.;7404.00.00.00.00;KB;20412;20250
India;Desperdicios y desechos, de aluminio.;7602.00.00.00.00;KB;1204493;987254
Indonesia;Café tostado, descafeinado.;0901.22.00.00.00;KB;20;840
Indonesia;Harina de pescado.;2301.20.10.00.00;KB;201550;255460
Indonesia;"Cueros y pieles curtidos  o  (<<crust>>)  de  bovino, enteros,  depilados, de semicurtición  mineral  al  cromo húmedo (<<wet  blue>>), con  una  superficie  por  unidad inferior o  unidad  inferior  o  igual  a  2.6 m2 (28 pies  cuadrados),  excepto  en plena flor  sin  dividir; divididos con la flor.";4104.19.11.00.00;KB;12174;18262
Irlanda (Eire);Café tostado, descafeinado.;0901.22.00.00.00;KB;97;6180
Israel;Café tostado, sin descafeinar.;0901.21.00.00.00;KB;19200;97354
Italia;Camarones  y  langostinos,  de  agua fría (Pandalus spp.,  Crangon  crangon), congelados, excepto ahumados.;0306.16.90.00.00;KB;44076;203223
Italia;Camarones cultivados, sin ahumar, congelados.;0306.17.11.00.00;KB;462046;2198672
Italia;Bananas (Musa balbisiaca acuminata, musa paradisiaca o musa fapientum), frescas.;0803.90.11.00.00;CAJA;6481193;2990867
Italia;Piñas (ananás), frescas o secas.;0804.30.00.00.00;KB;171867;92851
Italia;Sandías frescas.;0807.11.00.00.00;KB;551604;300131
Italia;Café tostado, sin descafeinar.;0901.21.00.00.00;KB;19270;118231
Italia;Café tostado, descafeinado.;0901.22.00.00.00;KB;597;32529
Italia;Ron.;2208.40.10.00.00;LT;233792;728755
Italia;Las demás mezclas de sustancias odoríferas y mezclas (incluidas las disoluciones alcohólicas), a base de una o varias de estas sustancias, de los tipos utilizados en las industrias alimentarias.;3302.10.99.00.00;KB;17548;32439
Italia;"Ácidos grasos monocarboxílicos industriales; aceites ácidos el refinado, excepto ácido esteárico, oleico y ácidos grasos del  «tall oil», ácidos para la preparación de alimentos de animales y el ácido behénico.";3823.19.90.00.00;KB;1000000;389000
Italia;"Cueros y pieles curtidos  o  (<<crust>>)  de  bovino, enteros,  depilados, de semicurtición  mineral  al  cromo húmedo (<<wet  blue>>), con  una  superficie  por  unidad inferior o  unidad  inferior  o  igual  a  2.6 m2 (28 pies  cuadrados),  excepto  en plena flor  sin  dividir; divididos con la flor.";4104.19.11.00.00;KB;16514;18000
Italia;Cajas plegables de papel o cartón sin corrugar.;4819.20.20.00.00;KB;100;292
Italia;Desperdicios y desechos, de cobre.;7404.00.00.00.00;KB;250000;787500
Jamaica;Los demás cortes (trozos), sin deshuesar, de carne de animales de la especie bovina, congelada.;0202.20.00.00.90;KB;23468;19552
Jamaica;Los demás cortes (trozos), sin deshuesar, de carne de animales de la especie bovina, congelada.;0202.30.00.00.90;KB;307584;1092923
Jamaica;Despojos comestibles  de  animales de  la  especie  bovina, frescos o refrigerados.;0206.10.00.00.00;KB;798013;759033
Jamaica;Despojos comestibles de animales de la especie bovina congelados, excepto arrachera.;0206.29.00.00.90;KB;56833;48735
Jamaica;Salmones enteros o en trozos, envasados herméticamente o al vacio.;1604.11.00.00.10;KB;10485;190788
Jamaica;Lomos de atún, cocidos, congelados, enteros o en trozos, excepto picado.;1604.14.10.00.00;KB;15;180
Jamaica;Melaza de caña, excepto comestible.;1703.10.90.00.00;KB;11987960;736137
Jamaica;Galletas dulces (con adición de edulcorante), incluso  rellenas, excepto que contengan cacao.;1905.31.90.00.00;KB;26626;56384
Jamaica;Galletas de soda o saladas.;1905.90.30.00.00;KB;4845;10540
Jamaica;Vinagre y sucedáneos del vinagre  obtenidos  a  partir del  ácido acético.;2209.00.00.00.00;KB;225621;184395
Jamaica;Otras resinas alcídicas, excepto con aceites secantes o con aceite de coquito (palma).;3907.50.90.00.00;KB;24790;30492
Jamaica;Las  demás manufacturas de plástico de las  demás materias de las partidas 39.01 a  39.14.;3926.90.99.00.90;KB;1415;4062
Jamaica;Cajas de papel o cartón corrugados.;4819.10.00.00.00;KB;37141;58306
Jamaica;Los demás depósitos, cisternas, cubas y recipientes similares para cualquier materia, (excepto gas comprimido o licuado), de fundición, hierro o acero de capacidad superior a 300 l, pero inferior a 500 l, sin dispositivos mecánicos ni térmicos, incluso con  revestimiento interior o calorífico.;7309.00.90.00.00;KB;53486;113284
Jamaica;Latas o botes  para  cerrar por soldadura  o  rebordeado de  capacidad inferior a 50 l, excepto para aerosol.;7310.21.90.00.00;KB;40628;152283
Jamaica;Las demás manufacturas, de hierro o acero, excepto forjadas.;7326.90.90.00.00;KB;1199;1715
Jamaica;Envases  para cervezas  o  bebidas gasificadas, de capacidad inferior o igual a 300 l, de aluminio.;7612.90.92.00.00;KB;35635;118602
Jamaica;Otras manufacturas, de aluminio.;7616.99.99.00.90;KB;2884;11045
Japón;Los demás cortes (trozos), sin deshuesar, de carne de animales de la especie bovina, congelada.;0202.30.00.00.90;KB;30502;123701
Japón;Despojos comestibles  de  animales de  la  especie  bovina, frescos o refrigerados.;0206.10.00.00.00;KB;615941;2340588
Japón;Atunes   de  aleta  amarilla  (rabiles), (Thunnus  albacares),     congelados,  excepto filetes los hígados, huevas y lechas.;0303.42.00.00.00;KB;147100;213740
Japón;Peces  espada (Xiphias gladius), congelados, excepto filetes, hígados, huevas y lechas.;0303.57.00.00.00;KB;311206;383766
Japón;Los demas pescados congelados, excepto filetes, hígados, huevas y lechas.;0303.89.00.00.00;KB;43351;55453
Japón;"Follajes, hojas, ramas y demás partes  de  plantas, sin flores ni capullos; hierbas, musgos y líquenes, para ramos  o adornos, frescos, excepto árboles de navidad.";0604.20.90.00.90;KB;143239;553334
Japón;Piñas (ananás), frescas o secas.;0804.30.00.00.00;KB;531715;207000
Japón;Café oro, sin tostar y sin descafeinar.;0901.11.30.00.00;KB;3300;15246
Japón;Café tostado, sin descafeinar.;0901.21.00.00.00;KB;38764;223365
Japón;Café tostado, descafeinado.;0901.22.00.00.00;KB;64772;1912886
Japón;Salsas y aderezos, excepto mayonesa y salsa inglesa.;2103.90.29.00.00;KB;2203;8591
Japón;Ron.;2208.40.10.00.00;LT;9187;30000
Japón;Minerales de cobre y sus concentrados.;2603.00.00.00.00;KB;78200000;117238286
Japón;Las demás maderas, incluso descortezadas, desalburadas o escuadradas  de  las  maderas  tropicales  citadas  en la  nota de subpartida 2 de este capítulo.;4403.49.00.00.90;KB;25000;15024
Japón;Las demás maderas aserradas o desbastadas longitudinalmente, cortadas  o  desenrolladas, incluso  cepilladas, lijadas  o  unidas  por  los  extremos, de  espesor  superior a  6 mm.;4407.99.00.00.00;KB;14700;2181
Japón;Las demás manufacturas de madera, excepto con los extremos redondeados, de los tipos utilizados para helados y similares.;4421.99.99.00.90;KB;170000;3535
Jordania;Piñas (ananás), frescas o secas.;0804.30.00.00.00;KB;317246;173215
Kuwait;Café tostado, descafeinado.;0901.22.00.00.00;KB;1325;135384
Líbano;Piñas (ananás), frescas o secas.;0804.30.00.00.00;KB;283920;145828
Lituania;Piñas (ananás), frescas o secas.;0804.30.00.00.00;KB;21253;11500
Macao;Café tostado, descafeinado.;0901.22.00.00.00;KB;45;4250
Malasia;Café tostado, descafeinado.;0901.22.00.00.00;KB;4921;57576
Malasia;Desperdicios  y  desechos,  de  acero  aleados, excepto  inoxidable.;7204.29.00.00.00;KB;187500;26250
Malasia;Desperdicios y desechos, de aluminio.;7602.00.00.00.00;KB;150412;58610
Marruecos;Camarones  y  langostinos,  de  agua fría (Pandalus spp.,  Crangon  crangon), congelados, excepto ahumados.;0306.16.90.00.00;KB;43280;150028
Marruecos;Camarones cultivados, sin ahumar, congelados.;0306.17.11.00.00;KB;73656;395124
Marruecos;Preparaciones  para  ondulación o desrizado permanentes.;3305.20.00.00.00;KB;1400;9335
Martinica;Ñames (Dioscorea  alata), fresca, refrigerada, congelada  o seca, incluso troceada o en <<pellets>>.;0714.30.20.00.00;KB;24947;11000
Martinica;Melaza de caña, excepto comestible.;1703.10.90.00.00;KB;2607850;244988
México;Despojos comestibles  de  animales de  la  especie  bovina, frescos o refrigerados.;0206.10.00.00.00;KB;725020;1193942
México;Despojos comestibles de animales de la especie bovina congelados, excepto arrachera.;0206.29.00.00.90;KB;45558;112830
México;Rayas (Rajidae), en filetes, frescos o refrigerados.;0304.48.00.00.00;KB;73970;167321
México;Aceite de palma y sus fracciones, en bruto.;1511.10.00.00.00;KB;29813110;18054320
México;Ron.;2208.40.10.00.00;LT;70934;261961
México;"Pinturas a base de polímeros sintéticos o naturales modificados, dispersos o disueltos en  un medio  no acuoso; excepto a base de poliésteres, polímeros acrílicos o vinílicos, excepto en aerosol y para serigrafía.";3208.90.19.00.90;KB;303927;1107175
México;Pinturas a base de polímeros acrílicos o vinílicos, excepto para serigrafía.;3209.10.19.00.00;KB;4947;8582
México;Los demás aditivos preparados  para  cemento, morteros u hormigones.;3824.40.90.00.00;KB;3418;3350
México;Cueros y pieles de lagarto en bruto (frescos o salados, secos, encalados, piquelados  o conservados  de  otro modo, pero sin curtir, apergaminar ni  preparar  de otra forma), incluso depilados  o divididos, excepto los excluidos por las notas 1 (b) o 1 (c) de este capítulo.;4103.20.10.00.00;KB;4200;16000
México;Cajas y cartonajes plegables de  papel  o  cartón sin corrugar, excepto cartonajes destinados  a  ensamblarse en envases para bebidas.;4819.20.90.00.90;KB;136;172
México;Desperdicios y desechos, de aluminio.;7602.00.00.00.00;KB;40823;31500
Mozambique;Libros, folletos e impresos similares, en  hojas  sueltas,  incluso plegadas, excepto los pornográficos.;4901.10.90.00.00;KB;58;300
Myanmar;Corvinas (Sciaena spp.), frescas  o  refrigeradas, excepto  los hígados, huevas y lechas.;0302.89.40.00.00;KB;14402;49213
Myanmar;Los demas pescados congelados, excepto filetes, hígados, huevas y lechas.;0303.89.00.00.00;KB;14402;49213
Myanmar;"Productos de pescado  o  de  crustáceos, moluscos  o demás invertebrados acuáticos; animales  muertos  del capítulo 3 impropios para la alimentación humana, excepto escamas y sus desperdicios.";0511.91.90.00.00;KB;152;2690
Nicaragua;Animales  vivos  de la especie bovina, reproductores de  raza pura domésticos.;0102.21.00.00.00;CU;62240;278400
Nicaragua;Animales vivos de la especie bovina domésticos, excepto reproductores de raza pura.;0102.29.00.00.00;CU;3524;13200
Nicaragua;Aves de la  especie  Gallus  domesticus  vivas, de  peso  inferior o igual a 185 g.;0105.11.00.00.00;KB;30116;40959
Nicaragua;Leche y nata (crema), sin adición de azúcar ni otro edulcorante, evaporadas, con un  contenido  de  materias grasas, superior a 1.5% en peso, excepto de cabra.;0402.91.92.00.00;KB;141191;280026
Nicaragua;Huevos de la especie  Gallus domesticus, con cáscara (cascarón), frescos, fecundados para incubación.;0407.11.00.00.00;KB;696097;3228989
Nicaragua;"Embutidos  y  productos  similares de carne, despojos o  sangre;  preparaciones  alimenticias de porcino, excepto envasados herméticamente o al vacío.";1601.00.39.00.00;KB;5796;15494
Nicaragua;Preparaciones  homogeneizadas  de  carne, despojos o  sangre de bovino.;1602.10.10.00.00;KB;7200;27324
Nicaragua;Las demás preparaciones y conservas de carne, despojos o sangre, incluidas  las  mezclas  de  la  especie  porcina,  excepto envasadas herméticamente o al vacío.;1602.49.90.00.90;KB;8181;40424
Nicaragua;Salmones enteros o en trozos, envasados herméticamente o al vacio.;1604.11.00.00.10;KB;5853;78990
Nicaragua;Lomos de atún, cocidos, congelados, enteros o en trozos, excepto picado.;1604.14.10.00.00;KB;1774;24027
Nicaragua;Las demás preparaciones de los utilizados para la alimentación de los animales.;2309.90.99.00.00;KB;261313;211850
Nicaragua;Medicamentos,  (excepto  los  productos  de  las partidas  30.02, 30.05 o 30.06), constituido  por  productos mezclados entre sí, preparados para usos terapéuticos o profilácticos, sin dosificar ni acondicionar para la venta al por menor, para uso veterinario.;3003.90.92.00.00;KB;37329;350052
Nicaragua;Pinturas a base de polímeros acrílicos o vinílicos, excepto para serigrafía.;3209.10.19.00.00;KB;4912;11100
Nicaragua;Las demás tintas de imprimir, excepto negras  y  para máquinas codificadoras.;3215.19.90.00.00;KB;2040;13584
Nicaragua;Tintas  para  escribir o dibujar y demás tintas, incluso concentradas o sólidas.;3215.90.90.00.00;KB;6174;34117
Nicaragua;Insecticidas, excepto para uso agropecuario, en espirales   o mechitas, papel  matamosca  y  papel  impregnado  en  insecticidas.;3808.91.99.00.00;KB;1603;28751
Nicaragua;Fungicidas para uso agropecuario.;3808.92.20.00.00;KB;4430;79068
Nicaragua;Desechos, desperdicios y recortes de polímeros de etileno.;3915.10.00.00.00;KB;71553;36576
Nicaragua;Desechos, desperdicios y recortes de plástico, excepto de  etileno, estireno y cloruro de vinilo.;3915.90.00.00.00;KB;24547;7494
Nicaragua;Cajas, cajones, jaulas y artículos similares de plástico.;3923.10.90.00.00;KB;513;2085
Nicaragua;Sacos  (bolsas), bolsitas y cucuruchos de los demás plásticos.;3923.29.90.00.90;KB;5191;17807
Nicaragua;Los demás bombonas, botellas, frascos y  artículos similares, de plástico.;3923.30.90.00.90;KB;7641;21834
Nicaragua;Tapas con cierre a presión, tapa  por  termoformado impresas con cierre (banda), de seguridad, tapas dispensadoras (push and pull), y tapas para botellas de kétchup.;3923.50.10.00.00;KB;539;3300
Nicaragua;Vajillas y demás artículos de  plástico  para  el  servicio de mesa o cocina.;3924.10.90.00.00;KB;67073;274147
Nicaragua;Neveras isotérmicas de plástico.;3926.90.62.00.00;KB;3261;15503
Nicaragua;"Paletas,  paletas caja y demás plataformas para carga; de madera.";4415.20.90.00.00;KB;333;132
Nicaragua;Desperdicios  y desechos de papel o cartón obtenido principalmente a partir  de  pasta  mecánica (por ejemplo: diarios, periódicos e impresos similares).;4707.30.00.00.00;KB;98135;34963
Nicaragua;Papel higiénico de pasta de papel.;4818.10.00.00.00;KB;325222;548763
Nicaragua;Cajas plegables de papel o cartón sin corrugar.;4819.20.20.00.00;KB;9405;32688
Nicaragua;"Las demás construcciones  y  sus partes  de fundición, hierro o acero, excepto las construcciones prefabricadas de la partida 94.06; chapas, barras, perfiles, tubos y similares de fundición, hierro o acero, preparados para la construcción.";7308.90.90.00.00;KB;31072;70086
Nicaragua;Otros tubos de aleaciones, de aluminio.;7608.20.90.00.00;KB;26300;20000
Noruega;Café tostado, descafeinado.;0901.22.00.00.00;KB;472;13051
Nueva Zelanda;Bananas (Musa balbisiaca acuminata, musa paradisiaca o musa fapientum), frescas.;0803.90.11.00.00;CAJA;17201;9755
Nueva Zelanda;Café oro, sin tostar y sin descafeinar.;0901.11.30.00.00;KB;390;1447
Nueva Zelanda;Café tostado, descafeinado.;0901.22.00.00.00;KB;175;6330
Países Bajos;Cobias  (Rachycentron  canadum), frescos  o  refrigerados,  excepto los hígados, huevas y lechas.;0302.46.00.00.00;KB;8042;93092
Países Bajos;Calabazas (zapallos), y  calabacines (Cucurbita spp.), frescas o refrigeradas.;0709.93.00.00.00;KB;27038;10656
